id,deletedTime,name,number,description,closedTime,status,lastContactedTime,pieState,isOverdue,overdueTime,confidence,priority,value_amount,createdTime_timestamp,dueTime_timestamp,anticipatedClosedTime_timestamp,id_accounts,id_contacts,id_tags,id_sources,id_owner,id_files,id_relatedFiles,id_territory,id_destinations,id_stage,id_stageset,id_creator,id_products,id_productMaps,id_competitors,id_competitorMaps,id_outcome,id_watchers,lastContactedTime_timestamp,overdueTime_timestamp,closedTime_timestamp
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,5,1646,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,5,1647,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,5,1648,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,5,1649,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,2,1646,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,2,1647,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,2,1648,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,2,1649,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,12,1646,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,12,1647,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,12,1648,1,556,,,2025-10-22T15:00:00.000,,
1555,,Freetrans,1555,,,open,,04,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,12.0,12,1.0,,2,,,,,6,1,12,12,1649,1,556,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,4,1650,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,4,1651,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,4,1652,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,4,1653,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,5,1650,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,5,1651,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,5,1652,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,5,1653,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,2,1650,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,2,1651,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,2,1652,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,2,1653,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,12,1650,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,12,1651,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,12,1652,2,557,,,2025-10-22T15:00:00.000,,
1556,,Zammedia,1556,,,open,,12,False,,87,0,72300,2025-10-17T15:36:00.000,2025-11-28T15:36:00.000,2025-11-28T15:36:00.000,13.0,13,2.0,,2,,,,,8,1,12,12,1653,2,557,,,2025-10-22T15:00:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,4,1640,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,4,1641,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,4,1642,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,5,1640,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,5,1641,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,5,1642,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,2,1640,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,2,1641,2,554,,,2025-10-21T13:27:00.000,,
1553,,Betatechnology,1553,,,open,,08,False,,88,0,71100,2025-10-17T13:00:00.000,2025-11-28T13:00:00.000,2025-11-28T13:00:00.000,10.0,10,4.0,,1,,,,,7,1,12,2,1642,2,554,,,2025-10-21T13:27:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,5,1632,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,5,1633,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,5,1634,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,5,1635,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,4,1632,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,4,1633,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,4,1634,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,4,1635,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,2,1632,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,2,1633,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,2,1634,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,2,1635,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,12,1632,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,12,1633,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,12,1634,2,551,,,2025-10-22T13:35:00.000,,
1550,,Zentrax,1550,,,open,,08,False,,55,0,36000,2025-10-17T11:23:00.000,2025-11-28T11:23:00.000,2025-11-28T11:23:00.000,7.0,7,1.0,,1,,,,,7,1,12,12,1635,2,551,,,2025-10-22T13:35:00.000,,
1546,,Tristone,1546,,,open,,04,False,,83,0,15900,2025-10-14T19:30:17.000,2025-11-27T15:15:00.000,2025-11-27T15:15:00.000,3.0,3,2.0,,4,,,,,6,1,12,10,1618,1,547,,,2025-10-18T13:44:00.000,,
1546,,Tristone,1546,,,open,,04,False,,83,0,15900,2025-10-14T19:30:17.000,2025-11-27T15:15:00.000,2025-11-27T15:15:00.000,3.0,3,2.0,,4,,,,,6,1,12,10,1619,1,547,,,2025-10-18T13:44:00.000,,
1546,,Tristone,1546,,,open,,04,False,,83,0,15900,2025-10-14T19:30:17.000,2025-11-27T15:15:00.000,2025-11-27T15:15:00.000,3.0,3,2.0,,4,,,,,6,1,12,5,1618,1,547,,,2025-10-18T13:44:00.000,,
1546,,Tristone,1546,,,open,,04,False,,83,0,15900,2025-10-14T19:30:17.000,2025-11-27T15:15:00.000,2025-11-27T15:15:00.000,3.0,3,2.0,,4,,,,,6,1,12,5,1619,1,547,,,2025-10-18T13:44:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,4,1561,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,4,1562,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,4,1563,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,2,1561,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,2,1562,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,2,1563,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,12,1561,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,12,1562,1,529,,,2025-10-17T13:13:00.000,,
1528,,Konzap Invertors Inc.,1528,,,open,,08,False,,79,0,65100,2025-10-14T13:05:00.000,2025-11-25T13:05:00.000,2025-11-25T13:05:00.000,17.0,17,4.0,,5,,,,,7,1,12,12,1563,1,529,,,2025-10-17T13:13:00.000,,
1541,,Pak and Save,1541,,,open,,08,False,,94,0,30600,2025-10-14T12:44:00.000,2025-11-25T12:44:00.000,2025-11-25T12:44:00.000,30.0,30,2.0,,2,,,,,7,1,12,5,1605,2,542,,,2025-10-21T09:08:00.000,,
1541,,Pak and Save,1541,,,open,,08,False,,94,0,30600,2025-10-14T12:44:00.000,2025-11-25T12:44:00.000,2025-11-25T12:44:00.000,30.0,30,2.0,,2,,,,,7,1,12,5,1606,2,542,,,2025-10-21T09:08:00.000,,
1541,,Pak and Save,1541,,,open,,08,False,,94,0,30600,2025-10-14T12:44:00.000,2025-11-25T12:44:00.000,2025-11-25T12:44:00.000,30.0,30,2.0,,2,,,,,7,1,12,2,1605,2,542,,,2025-10-21T09:08:00.000,,
1541,,Pak and Save,1541,,,open,,08,False,,94,0,30600,2025-10-14T12:44:00.000,2025-11-25T12:44:00.000,2025-11-25T12:44:00.000,30.0,30,2.0,,2,,,,,7,1,12,2,1606,2,542,,,2025-10-21T09:08:00.000,,
1551,,Basetex,1551,,,open,,08,False,,50,0,15000,2025-10-11T15:04:00.000,2025-11-22T15:04:00.000,2025-11-22T15:04:00.000,8.0,8,2.0,,1,,,,,7,1,12,4,1636,3,552,,,2025-10-21T14:22:00.000,,
1551,,Basetex,1551,,,open,,08,False,,50,0,15000,2025-10-11T15:04:00.000,2025-11-22T15:04:00.000,2025-11-22T15:04:00.000,8.0,8,2.0,,1,,,,,7,1,12,4,1637,3,552,,,2025-10-21T14:22:00.000,,
1551,,Basetex,1551,,,open,,08,False,,50,0,15000,2025-10-11T15:04:00.000,2025-11-22T15:04:00.000,2025-11-22T15:04:00.000,8.0,8,2.0,,1,,,,,7,1,12,12,1636,3,552,,,2025-10-21T14:22:00.000,,
1551,,Basetex,1551,,,open,,08,False,,50,0,15000,2025-10-11T15:04:00.000,2025-11-22T15:04:00.000,2025-11-22T15:04:00.000,8.0,8,2.0,,1,,,,,7,1,12,12,1637,3,552,,,2025-10-21T14:22:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,10,1611,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,10,1612,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,10,1613,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,4,1611,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,4,1612,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,4,1613,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,2,1611,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,2,1612,2,545,,,2025-10-16T16:41:00.000,,
1544,,Acme Corp,1544,,,open,,04,False,,38,0,37200,2025-10-11T10:44:00.000,2025-11-22T10:44:00.000,2025-11-22T10:44:00.000,1.0,1,,,1,,,,,6,1,12,2,1613,2,545,,,2025-10-16T16:41:00.000,,
1534,,VentureSilicon,1534,,,open,,08,False,,50,1,36600,2025-10-10T15:34:00.000,2025-11-21T15:34:00.000,2025-11-21T15:34:00.000,23.0,23,,,3,,,,,7,1,12,4,1581,1,535,,,2025-10-21T12:35:00.000,,
1534,,VentureSilicon,1534,,,open,,08,False,,50,1,36600,2025-10-10T15:34:00.000,2025-11-21T15:34:00.000,2025-11-21T15:34:00.000,23.0,23,,,3,,,,,7,1,12,4,1582,1,535,,,2025-10-21T12:35:00.000,,
